journal_line_id,entry_number,entry_date,reference_type,reference,entry_description,line_description,debit_amount,credit_amount,product_code
739af754-22be-416d-9610-34a39fd47cf9,JE1176,2026-01-24,journal_entry,JV-JV-1040,Paid for staff lunch expenses,Paid for staff lunch expenses,0.00,7740.00,
791813e0-6d78-41ef-b6aa-444c2d6db2de,JE1176,2026-01-24,journal_entry,JV-JV-1040,Paid for staff lunch expenses,Paid for staff lunch expenses,0.00,7900.00,
e5aa8438-b1eb-4b79-99c8-2c0aa0ca29f2,JE1176,2026-01-24,journal_entry,JV-JV-1040,Paid for staff lunch expenses,Paid for staff lunch expenses,0.00,8700.00,
f2f1747b-a18e-4c7c-bae8-16a26b3119d3,JE1176,2026-01-24,journal_entry,JV-JV-1040,Paid for staff lunch expenses,Paid for staff lunch expenses,0.00,7400.00,
82d9f0d1-369d-47cb-a5c6-eaa11198a3fa,JE1177,2026-01-25,journal_entry,JV-JV-1041,Paid for staff lunch expenses.,Paid for staff lunch expenses.,0.00,2900.00,
d8fb9bd6-1472-42f8-ae81-b42a5ca72ad5,JE1177,2026-01-25,journal_entry,JV-JV-1041,Paid for staff lunch expenses.,Paid for staff lunch expenses.,0.00,9280.00,
83a7bfea-2d43-48c6-a758-74d91a585155,JE1178,2026-01-26,journal_entry,JV-JV-1042,Paid for fuel for the power generator,Paid for fuel for the power generator,0.00,21750.00,
cf292dbc-00cb-44dd-8a38-c62752132626,JE1178,2026-01-26,journal_entry,JV-JV-1042,Paid for fuel for the power generator,Paid for fuel for the power generator,0.00,5410.00,
101ec363-0d93-488a-bd32-e443138c5aa4,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,5800.00,
133f0bc1-7512-4e1b-bb92-4a1be4daae4f,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,1210.00,
68766399-e98b-4c75-a2e0-757bd462ad0f,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,3450.00,
72b512df-71c8-4a2c-aa95-7ec24ca382fe,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,6765.00,
78274ad8-d181-4616-9331-46b68b3f1432,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,1580.00,
94f6091b-ced6-4da3-8e08-04c0ea177367,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,1970.00,
b89eecba-4e9c-4377-b050-bbc8831438f3,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,2520.00,
bc0dac5f-a35c-4381-a4ba-0d26501ad47f,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,4833.00,
c4a41823-fc78-401d-9201-aa6d4124ba57,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,8050.00,
c775d515-04bc-41d2-b300-dd55d543fb86,JE1180,2026-01-27,journal_entry,JV-JV-1044,Paid for job announcements,Paid for job announcements,0.00,8290.00,
11c3ca2a-20b3-4d4d-91e2-936270d239ad,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,10960.00,
1bf6c857-2058-400e-bc01-fb3a8e234eda,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,6960.00,
38643772-baa8-46c7-a454-761368c0863e,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,32230.00,
39fcf1ee-bf99-4f0c-b501-477707c8c88a,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,6630.00,
3bd1fd8c-cacc-44c2-bc22-3894a0c40c19,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,4835.00,
3d7a6f88-79c9-40a0-8859-2653f17c8f82,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,27070.00,
5e5ee673-1e32-4b5f-9046-19d4d407b29f,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,19330.00,
694ec269-b3a9-451d-a2fe-10f51a25dd65,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,19330.00,
6c6570a8-2efc-42d6-bf31-5c6fa2eb7557,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,7735.00,
70d1d406-caeb-4681-a639-b4e5aceb21ee,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,12240.00,
786c073d-4938-456d-90b8-6ada89fef657,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,19330.00,
7feb8d12-cb5c-4eb6-a250-b985302ff6df,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,8110.00,
83313432-f63c-4149-828d-b1e78ed022a7,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,19670.00,
88b1c01f-c8f0-405a-b0cc-19297d9abd6a,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,31910.00,
9a00e74c-9908-4fb2-bb0b-5d699e31826b,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,34800.00,
af27cb16-adf4-4eae-bf48-321d758f6558,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,18125.00,
c97724b5-dc27-4642-8677-1f2566d06499,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,19335.00,
e27e783f-62e8-42ed-9b08-1a2f76395e0b,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,7733.00,
f082d38d-e628-4a2f-9bf4-b51413ab6c95,JE1185,2026-01-28,journal_entry,JV-JV-1049,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,Paid for taxi to Zabihullah Ahmad and Almas for Marketing,0.00,16110.00,
06d6338a-0f5e-4063-af4a-df3370ef4d66,JE1186,2026-01-29,journal_entry,JV-JV-1050,Purchased inventory on Murabaha for Mr. Muhammad Hamayoon Parwani,Purchased inventory on Murabaha for Mr. Muhammad Hamayoon Parwani,0.00,26000.00,
51c47ca8-033b-407c-8f3a-cc0c28997836,JE1186,2026-01-29,journal_entry,JV-JV-1050,Purchased inventory on Murabaha for Mr. Muhammad Hamayoon Parwani,Purchased inventory on Murabaha for Mr. Muhammad Hamayoon Parwani,0.00,11600.00,
5ad8379f-3f5d-4bdf-93f7-1ed132c8678c,JE1186,2026-01-29,journal_entry,JV-JV-1050,Purchased inventory on Murabaha for Mr. Muhammad Hamayoon Parwani,Purchased inventory on Murabaha for Mr. Muhammad Hamayoon Parwani,0.00,4470.00,
356776fb-4c8d-48d7-9e0c-a95f7dfe5eef,JE1187,2026-01-29,financing_disbursement,JV-LCI131,Imported entry,,46400.00,0.00,
05bfe1e7-77cf-48cb-a10b-0a531e6cf4ae,JE1188,2026-01-31,journal_entry,JV-JV-1051,Fund transferred to Kunar for disbursement,Fund transferred to Kunar for disbursement,0.00,11600.00,
2d03e70e-5756-4448-bb34-4b8947f0d48f,JE1188,2026-01-31,journal_entry,JV-JV-1051,Fund transferred to Kunar for disbursement,Fund transferred to Kunar for disbursement,0.00,7000.00,
eafee687-ba1a-44bd-8224-7dc711eb6818,JE1188,2026-01-31,journal_entry,JV-JV-1051,Fund transferred to Kunar for disbursement,Fund transferred to Kunar for disbursement,0.00,5420.00,
ee6ccddb-a550-4fae-987f-dc636f8dbec9,JE1188,2026-01-31,journal_entry,JV-JV-1051,Fund transferred to Kunar for disbursement,Fund transferred to Kunar for disbursement,0.00,4000.00,
4813e9ff-ab74-4263-9f68-c49d366079d4,JE1194,2026-01-31,financing_disbursement,JV-LCI132,Imported entry,,190000.00,0.00,
411b0ba2-1a28-4406-8e2e-ed7f4a54d9fa,JE1196,2026-01-31,financing_disbursement,JV-LCI134,Imported entry,,34800.00,0.00,
8bc71bc2-d506-46b0-83c8-590c358e9dd0,JE1197,2026-01-31,financing_disbursement,JV-LCI135,Imported entry,,303333.33,0.00,
1fe069c1-f8a8-473a-b38c-6fd90daebc2d,JE1198,2026-01-31,financing_disbursement,JV-LCI136,Imported entry,,58000.00,0.00,
1d741b5a-d1d6-4521-97df-154b0bcc9f27,JE1199,2026-01-31,financing_disbursement,JV-LCI137,Imported entry,,496000.00,0.00,
384ec11a-6cb6-463b-920f-17b03cf7909e,JE1200,2026-01-31,financing_disbursement,JV-LCI138,Imported entry,,110200.00,0.00,
9c00e555-8911-4041-a181-83aacf72a477,JE1201,2026-01-31,financing_disbursement,JV-LCI139,Imported entry,,108000.00,0.00,
e23793da-7a09-4902-98b2-20de37254960,JE1202,2026-01-31,financing_disbursement,JV-LCI140,Imported entry,,116000.00,0.00,
5a90c9b8-f285-4339-b097-1226fdc983db,JE1203,2026-01-31,financing_disbursement,JV-LCI141,Imported entry,,144000.00,0.00,
65a5c627-b19f-44c6-867e-c63fabf9f243,JE1204,2026-01-31,financing_disbursement,JV-LCI142,Imported entry,,84000.00,0.00,
fa66a009-9588-4e28-8b35-f4dcb63853a3,JE1336,2026-02-01,income, LCI143,Profit recognized in Musharaka Contract with Mr. Zabihullah Hashimi,Profit recognized in Musharaka Contract with Mr. Zabihullah Hashimi,12500.00,0.00,
cab74cff-7d27-4ed1-b34a-9b882b966951,JE1345,2026-02-01,manual,LCI146 and LCI147,Adjusting entry for two clients left from Uploading data to the system,Mr. Arifullah SHINWARI ,11600.00,0.00,
ddacf40a-7700-4e6c-a308-7af04fdc0e8f,JE1345,2026-02-01,manual,LCI146 and LCI147,Adjusting entry for two clients left from Uploading data to the system,Mr. Gul Zaman SAFI,34800.00,0.00,
55a4d580-12fa-433b-b584-b47438520d4f,JE1829,2026-02-01,manual,Musharaka ,Musharaka Profit recognition and installment collection,Musharaka Profit recognition,0.00,12500.00,
676a2850-2158-4985-9f5e-1e18c66eba1e,JE1829,2026-02-01,manual,Musharaka ,Musharaka Profit recognition and installment collection,Principle installment collection,0.00,32500.00,
d4be132a-2bc9-404b-ae0a-6c9420c2c0e2,JE1255,2026-02-09,loan_disbursement,LCI150,Disbursement to Mr. Shahidullah Zaheer,Disbursement to Mr. Shahidullah Zaheer,250800.00,0.00,
752283fe-938f-48fe-af57-eff172fd2d03,JE1256,2026-02-09,manual,1108,Purchased inventory on Murabaha for clients in Kunar,Purchased inventory on Murabaha for clients in Kunar,1188000.00,0.00,
ccc1756f-1594-4db8-a3e5-d27e3e7d4aa7,JE1554,2026-02-09,loan_disbursement,LCI151,Disbursement to Mr. Mahmood u l Hassan 1021100216,Disbursement to Mr. Mahmood u l Hassan 1021100216,108000.00,0.00,
4c6f7da6-028e-4913-be8f-6aef2cbc4a20,JE1556,2026-02-09,loan_disbursement,LCI149,Disbursement to Khalil Rahman Rahmani,Disbursement to Khalil Rahman Rahmani,396000.00,0.00,
d9727fc5-276e-4734-8092-2d146ccbdedc,JE1771,2026-02-09,manual,LCI153,Adjustment to Account Receivable and Azizi Bank Nangarhar account while migrating from QuickBooks to MIS (Mr. Ziaurrahman Shinwari was missing during data upload),Adjustment to Account Receivable and Azizi Bank Nangarhar account while migrating from QuickBooks to MIS (Mr. Ziaurrahman Shinwari was missing during data upload),696000.00,0.00,
63f5cad4-8172-4ff9-a6fb-c98a7f6e8e5f,JE1553,2026-02-21,loan_disbursement,LCI157,Disbursement to Wali Khan Masood 1021300002,Disbursement to Wali Khan Masood 1021300002,104400.00,0.00,
4809b137-b55b-435f-9b3d-e6ed27138506,JE1769,2026-03-29,manual,Reconciliation,Reconciliation performed between QuickBooks and MIS system with migrating,Mr. Abdul Baqi,0.00,3930.00,
4d7ea107-df32-46b3-8503-4110df6f74a5,JE1830,2026-04-04,manual,Musharaka Final Collection,"Musharaka final collection for profit margin AFN 3,800 and principal repayment AFN 65,000.","Musharaka final collection for profit margin AFN 3,800 and principal repayment AFN 65,000.",0.00,65000.00,
